Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date
443.07,40,Customer_40,Corporate,Office Supplies,Envelopes,Envelopes Product 38,Žilina,Thursday,4,562.76,9,3988.17,98936,False,2019-07-25
464.76,31,Customer_31,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 28,Nitra,Saturday,6,1341.37,5,2316.93,87076,False,2017-10-28
218.6,34,Customer_34,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 86,Prešov,Monday,1,62.5,7,1521.29,95110,False,2018-01-08
125.11,41,Customer_41,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 9,Trenčín,Monday,1,1061.32,23,2876.11,86518,False,2016-02-08
297.57,32,Customer_32,Small Business,Technology,Office Machines,Office Machines Product 79,Banská Bystrica,Tuesday,2,1370.16,25,7436.81,85388,False,2015-06-30
475.72,36,Customer_36,Small Business,Office Supplies,Envelopes,Envelopes Product 60,Nitra,Tuesday,2,739.43,14,6663.64,87876,False,2015-09-15
135.51,9,Customer_9,Corporate,Technology,Office Machines,Office Machines Product 11,Martin,Tuesday,2,1194.94,14,1893.07,84942,False,2015-10-06
309.18,14,Customer_14,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 54,Poprad,Tuesday,2,286.0,9,2791.5,89636,False,2016-05-17
483.96,31,Customer_31,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 69,Trnava,Thursday,4,526.15,16,7738.06,91702,False,2017-02-16
383.81,28,Customer_28,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 95,Bratislava,Friday,5,-8.16,10,3830.56,86182,False,2017-10-06
389.81,11,Customer_11,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 19,Nitra,Tuesday,2,1733.13,9,3504.31,83517,False,2017-03-07
337.36,25,Customer_25,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 50,Martin,Monday,1,882.3,4,1340.35,96165,False,2017-06-05
170.61,30,Customer_30,Corporate,Furniture,Office Furnishings,Office Furnishings Product 73,Poprad,Saturday,6,779.58,3,510.93,80470,False,2019-12-21
123.01,44,Customer_44,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 61,Trenčín,Tuesday,2,-159.97,12,1472.08,86647,False,2015-06-23
412.12,41,Customer_41,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 81,Trenčín,Sunday,7,1170.42,3,1228.35,96386,False,2018-08-19
293.55,47,Customer_47,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 30,Trnava,Friday,5,1246.92,19,5587.26,89440,False,2018-08-03
247.36,23,Customer_23,Small Business,Technology,Office Machines,Office Machines Product 67,Prešov,Thursday,4,1749.34,15,3700.96,85473,False,2015-03-05
268.52,11,Customer_11,Corporate,Furniture,Office Furnishings,Office Furnishings Product 49,Košice,Friday,5,339.67,13,3487.74,98683,False,2018-11-09
70.24,49,Customer_49,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 58,Trnava,Saturday,6,1787.6,10,710.76,87474,False,2018-01-06
439.31,23,Customer_23,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 57,Trnava,Tuesday,2,729.66,21,9227.45,85273,False,2018-12-25
221.98,11,Customer_11,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 81,Bratislava,Sunday,7,1075.38,24,5335.67,97120,False,2018-05-06
31.74,16,Customer_16,Small Business,Technology,Office Machines,Office Machines Product 27,Žilina,Tuesday,2,49.85,3,96.35,86742,False,2017-02-14
396.14,47,Customer_47,Home Office,Furniture,Office Furnishings,Office Furnishings Product 24,Žilina,Saturday,6,1462.68,15,5942.71,88504,False,2018-05-05
50.15,19,Customer_19,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 84,Bratislava,Thursday,4,1039.17,25,1249.75,96657,False,2015-10-29
10.99,19,Customer_19,Corporate,Technology,Office Machines,Office Machines Product 42,Žilina,Wednesday,3,1996.24,16,176.82,81697,False,2015-04-01
281.16,37,Customer_37,Corporate,Furniture,Office Furnishings,Office Furnishings Product 31,Žilina,Saturday,6,768.47,19,5334.26,96669,False,2017-04-01
325.51,31,Customer_31,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 89,Košice,Monday,1,804.09,12,3912.3,89931,False,2016-11-07
163.83,42,Customer_42,Small Business,Technology,Office Machines,Office Machines Product 100,Bratislava,Saturday,6,158.56,12,1973.07,97746,False,2018-04-14
170.44,21,Customer_21,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 98,Prešov,Wednesday,3,-125.91,13,2213.88,86665,False,2015-09-30
112.08,45,Customer_45,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 64,Prešov,Sunday,7,-132.21,4,446.27,82514,False,2019-09-01
111.04,9,Customer_9,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 60,Prešov,Saturday,6,1109.88,17,1881.85,97063,True,2019-08-17
26.36,40,Customer_40,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 9,Martin,Thursday,4,387.46,14,376.09,81034,False,2018-06-07
9.72,44,Customer_44,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 53,Žilina,Thursday,4,217.83,1,9.48,85995,False,2019-02-21
248.57,21,Customer_21,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 6,Prešov,Tuesday,2,1822.96,3,745.89,87773,False,2017-01-17
63.85,35,Customer_35,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 35,Trnava,Friday,5,983.64,24,1536.48,97629,False,2018-06-22
349.95,7,Customer_7,Home Office,Technology,Office Machines,Office Machines Product 94,Banská Bystrica,Tuesday,2,1100.29,25,8754.03,83490,False,2015-11-17
3.11,1,Customer_1,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 47,Nitra,Friday,5,1079.6,16,53.82,81028,False,2016-04-01
197.66,7,Customer_7,Home Office,Technology,Office Machines,Office Machines Product 69,Prešov,Tuesday,2,604.16,8,1576.72,88831,False,2017-07-11
287.65,46,Customer_46,Home Office,Furniture,Office Furnishings,Office Furnishings Product 71,Trnava,Saturday,6,772.65,2,565.51,95057,False,2015-09-19
192.69,47,Customer_47,Home Office,Technology,Office Machines,Office Machines Product 27,Prešov,Saturday,6,1955.32,22,4237.44,89936,False,2015-10-10
387.39,1,Customer_1,Corporate,Office Supplies,Envelopes,Envelopes Product 94,Poprad,Thursday,4,101.43,24,9299.13,87416,False,2019-10-31
86.63,21,Customer_21,Home Office,Office Supplies,Envelopes,Envelopes Product 23,Trnava,Sunday,7,-19.31,6,513.35,88775,False,2017-05-07
398.97,4,Customer_4,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 63,Žilina,Friday,5,-88.09,25,9980.54,94143,False,2018-02-09
453.74,2,Customer_2,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 78,Nitra,Wednesday,3,-155.25,4,1818.72,92677,False,2016-05-25
335.81,16,Customer_16,Small Business,Office Supplies,Envelopes,Envelopes Product 13,Martin,Monday,1,1871.62,19,6389.87,92767,False,2018-04-09
247.62,31,Customer_31,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 50,Trnava,Friday,5,1711.4,23,5689.71,90953,False,2018-01-05
326.61,1,Customer_1,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 49,Žilina,Saturday,6,155.92,6,1954.02,97935,False,2017-04-08
193.71,15,Customer_15,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 35,Košice,Monday,1,967.02,7,1351.94,99917,False,2016-04-18
274.02,2,Customer_2,Corporate,Office Supplies,Envelopes,Envelopes Product 46,Bratislava,Friday,5,1612.31,19,5199.46,93457,False,2015-04-10
46.64,49,Customer_49,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 23,Nitra,Sunday,7,1485.24,5,241.21,96299,False,2015-06-07
154.95,48,Customer_48,Home Office,Furniture,Office Furnishings,Office Furnishings Product 58,Bratislava,Sunday,7,1590.37,13,2021.28,97816,False,2017-07-23
287.67,50,Customer_50,Small Business,Technology,Office Machines,Office Machines Product 23,Košice,Monday,1,605.23,19,5459.1,82920,False,2016-08-15
34.83,44,Customer_44,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 30,Bratislava,Tuesday,2,212.88,16,559.96,83547,False,2017-12-12
93.15,35,Customer_35,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 27,Poprad,Tuesday,2,444.59,13,1218.78,96706,False,2015-03-31
76.69,35,Customer_35,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 44,Banská Bystrica,Monday,1,209.13,2,149.18,92417,False,2017-11-13
2.13,36,Customer_36,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 45,Trenčín,Thursday,4,683.05,15,29.78,84879,False,2015-12-17
131.34,18,Customer_18,Small Business,Office Supplies,Envelopes,Envelopes Product 21,Martin,Sunday,7,1499.24,10,1314.69,97927,False,2015-12-20
10.58,20,Customer_20,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 40,Banská Bystrica,Monday,1,413.42,16,165.47,94011,False,2019-06-24
359.65,23,Customer_23,Home Office,Furniture,Office Furnishings,Office Furnishings Product 14,Trnava,Sunday,7,982.68,20,7194.19,99849,False,2018-01-14
98.41,2,Customer_2,Home Office,Office Supplies,Envelopes,Envelopes Product 48,Trnava,Tuesday,2,-42.11,12,1186.21,92417,True,2017-09-19
249.15,9,Customer_9,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 68,Prešov,Sunday,7,316.17,8,1992.34,86185,False,2017-12-17
58.48,36,Customer_36,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 91,Martin,Sunday,7,768.13,14,810.07,93518,False,2019-08-04
367.58,12,Customer_12,Small Business,Furniture,Office Furnishings,Office Furnishings Product 81,Košice,Monday,1,-189.26,1,365.36,88617,False,2015-01-26
41.56,3,Customer_3,Small Business,Technology,Office Machines,Office Machines Product 55,Trenčín,Sunday,7,1627.28,23,947.72,87745,False,2015-03-29
47.24,28,Customer_28,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 38,Banská Bystrica,Sunday,7,-142.23,23,1085.58,92497,False,2015-11-08
38.53,4,Customer_4,Small Business,Technology,Office Machines,Office Machines Product 7,Košice,Saturday,6,-144.07,22,852.1,89573,False,2019-08-17
104.04,37,Customer_37,Small Business,Office Supplies,Envelopes,Envelopes Product 59,Bratislava,Thursday,4,1937.53,17,1762.29,99177,False,2016-05-26
323.02,1,Customer_1,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 6,Bratislava,Tuesday,2,1654.11,4,1295.06,91970,False,2019-03-19
207.15,20,Customer_20,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 73,Bratislava,Wednesday,3,1768.63,12,2488.61,97233,False,2015-09-09
115.82,48,Customer_48,Home Office,Furniture,Office Furnishings,Office Furnishings Product 75,Banská Bystrica,Thursday,4,1897.02,7,816.33,85404,False,2017-06-22
235.07,20,Customer_20,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 20,Martin,Friday,5,18.06,2,468.66,84273,False,2019-11-22
358.48,31,Customer_31,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 30,Banská Bystrica,Saturday,6,755.97,10,3579.78,94640,False,2018-12-29
50.4,22,Customer_22,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 29,Nitra,Saturday,6,1406.92,14,703.42,81173,False,2016-10-15
256.88,3,Customer_3,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 93,Trenčín,Thursday,4,120.49,12,3072.79,92793,False,2016-09-01
342.14,3,Customer_3,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 29,Nitra,Wednesday,3,1528.65,12,4100.41,84995,False,2017-11-15
430.45,32,Customer_32,Corporate,Technology,Office Machines,Office Machines Product 68,Banská Bystrica,Sunday,7,934.74,5,2160.02,84048,False,2016-08-07
396.52,8,Customer_8,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 82,Bratislava,Saturday,6,-68.5,11,4364.8,81664,False,2015-05-09
315.83,28,Customer_28,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 98,Prešov,Wednesday,3,1649.33,19,5998.39,82425,False,2017-11-08
109.95,10,Customer_10,Home Office,Technology,Office Machines,Office Machines Product 20,Bratislava,Monday,1,159.62,11,1212.66,81203,False,2016-07-11
208.63,15,Customer_15,Small Business,Technology,Office Machines,Office Machines Product 14,Trenčín,Thursday,4,30.42,23,4794.74,94378,False,2015-06-11
433.5,25,Customer_25,Corporate,Technology,Office Machines,Office Machines Product 68,Martin,Monday,1,716.84,20,8661.09,97155,False,2016-05-16
114.96,13,Customer_13,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 97,Nitra,Thursday,4,1468.01,17,1954.25,99814,False,2016-04-28
261.77,7,Customer_7,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 57,Trenčín,Monday,1,974.9,23,6011.52,85925,False,2017-12-18
59.32,20,Customer_20,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 66,Martin,Friday,5,464.51,3,174.98,93968,False,2015-11-13
156.82,2,Customer_2,Small Business,Technology,Office Machines,Office Machines Product 47,Trnava,Friday,5,-21.21,20,3135.5,85828,False,2015-07-03
50.76,17,Customer_17,Small Business,Office Supplies,Envelopes,Envelopes Product 81,Martin,Sunday,7,480.55,3,143.96,83663,False,2015-10-11
73.02,4,Customer_4,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 43,Poprad,Wednesday,3,1867.98,7,513.58,80897,False,2018-03-21
214.61,46,Customer_46,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 9,Poprad,Wednesday,3,166.04,19,4079.71,91157,False,2015-04-15
83.8,28,Customer_28,Small Business,Technology,Office Machines,Office Machines Product 37,Banská Bystrica,Tuesday,2,740.23,1,77.9,88908,False,2017-04-25
42.33,9,Customer_9,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 7,Martin,Monday,1,335.44,3,123.72,91438,False,2016-03-21
18.83,25,Customer_25,Home Office,Technology,Office Machines,Office Machines Product 90,Poprad,Monday,1,1825.75,5,101.84,80978,True,2016-01-11
65.45,34,Customer_34,Home Office,Technology,Office Machines,Office Machines Product 85,Nitra,Sunday,7,1563.66,17,1108.22,93994,False,2017-07-30
63.35,34,Customer_34,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 10,Žilina,Sunday,7,1301.24,17,1085.19,93411,False,2016-12-11
211.13,44,Customer_44,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 11,Nitra,Thursday,4,-8.94,17,3598.89,87383,False,2018-03-22
128.67,27,Customer_27,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 89,Bratislava,Friday,5,1936.49,23,2951.44,92502,False,2016-09-16
224.76,17,Customer_17,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 70,Žilina,Tuesday,2,1339.96,23,5170.6,83873,False,2016-11-29
199.09,16,Customer_16,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 21,Košice,Friday,5,914.94,16,3194.97,83911,False,2015-11-06
92.26,46,Customer_46,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 72,Trenčín,Sunday,7,358.32,13,1203.44,81966,False,2015-06-28
325.11,3,Customer_3,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 50,Žilina,Friday,5,1876.97,11,3581.75,99957,False,2018-06-01
401.86,33,Customer_33,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 10,Nitra,Wednesday,3,1167.94,13,5231.09,81314,True,2018-06-20
194.29,2,Customer_2,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 63,Prešov,Tuesday,2,-58.75,4,785.12,98975,False,2019-02-05
244.12,44,Customer_44,Corporate,Furniture,Office Furnishings,Office Furnishings Product 58,Trenčín,Sunday,7,1078.22,2,487.5,81004,False,2015-01-18
161.55,49,Customer_49,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 23,Poprad,Monday,1,868.29,23,3721.76,95969,False,2019-04-01
64.36,9,Customer_9,Small Business,Technology,Office Machines,Office Machines Product 68,Martin,Saturday,6,1721.87,8,522.02,95873,False,2019-01-05
436.12,35,Customer_35,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 62,Banská Bystrica,Friday,5,555.17,3,1313.77,85755,False,2016-11-11
50.45,12,Customer_12,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 83,Martin,Thursday,4,1674.01,16,805.96,87303,False,2017-07-20
396.98,31,Customer_31,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 66,Nitra,Friday,5,1301.18,19,7544.96,88689,False,2019-08-30
374.67,46,Customer_46,Small Business,Office Supplies,Envelopes,Envelopes Product 83,Nitra,Tuesday,2,867.42,25,9366.29,97573,False,2016-05-03
436.72,12,Customer_12,Home Office,Office Supplies,Envelopes,Envelopes Product 81,Žilina,Monday,1,-51.87,17,7418.26,84152,False,2018-02-12
328.79,12,Customer_12,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 33,Košice,Wednesday,3,90.38,10,3282.11,84926,False,2015-11-25
25.03,18,Customer_18,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 76,Žilina,Sunday,7,1554.91,25,634.76,83880,False,2018-06-10
141.78,11,Customer_11,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 89,Košice,Monday,1,-196.19,19,2695.47,81930,False,2018-02-05
251.92,7,Customer_7,Corporate,Furniture,Office Furnishings,Office Furnishings Product 54,Banská Bystrica,Thursday,4,1898.61,1,255.62,89082,False,2016-03-31
311.57,35,Customer_35,Home Office,Furniture,Office Furnishings,Office Furnishings Product 21,Trenčín,Tuesday,2,1167.56,16,4984.2,81230,False,2017-01-03
294.36,47,Customer_47,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 19,Banská Bystrica,Tuesday,2,1429.55,13,3830.16,90818,False,2017-05-30
11.61,48,Customer_48,Corporate,Office Supplies,Envelopes,Envelopes Product 44,Trnava,Thursday,4,421.23,23,275.94,96455,False,2017-03-23
35.24,32,Customer_32,Home Office,Furniture,Office Furnishings,Office Furnishings Product 92,Martin,Thursday,4,990.25,7,252.05,95455,False,2015-12-31
255.52,1,Customer_1,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 78,Trnava,Saturday,6,653.01,22,5628.89,94768,False,2018-05-19
194.6,29,Customer_29,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 27,Poprad,Saturday,6,1989.82,19,3704.64,89016,False,2015-11-14
494.31,18,Customer_18,Small Business,Technology,Office Machines,Office Machines Product 60,Žilina,Tuesday,2,1775.12,6,2971.56,96633,False,2015-10-20
149.57,43,Customer_43,Small Business,Technology,Office Machines,Office Machines Product 49,Poprad,Wednesday,3,554.73,13,1941.03,86818,False,2015-09-16
285.57,4,Customer_4,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 93,Košice,Saturday,6,786.14,14,3994.42,91683,False,2015-05-16
386.97,5,Customer_5,Home Office,Office Supplies,Envelopes,Envelopes Product 15,Trenčín,Wednesday,3,1351.52,6,2329.04,97634,False,2015-05-20
151.3,25,Customer_25,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 14,Trnava,Saturday,6,1435.75,6,904.57,82966,False,2019-01-05
173.75,27,Customer_27,Corporate,Furniture,Office Furnishings,Office Furnishings Product 73,Banská Bystrica,Monday,1,1913.88,7,1217.24,92533,False,2018-12-03
9.68,43,Customer_43,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 97,Trnava,Monday,1,1084.16,25,233.2,97045,False,2015-02-23
380.87,12,Customer_12,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 36,Trenčín,Wednesday,3,1256.67,13,4958.67,99599,False,2018-09-19
438.01,42,Customer_42,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 22,Nitra,Monday,1,1402.66,9,3945.89,91136,False,2016-05-09
217.73,27,Customer_27,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 89,Prešov,Saturday,6,-109.72,5,1084.61,98356,False,2017-04-29
10.51,18,Customer_18,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 63,Banská Bystrica,Saturday,6,1460.58,22,237.28,98750,False,2017-09-02
292.1,36,Customer_36,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 91,Bratislava,Tuesday,2,-108.02,4,1159.97,84108,False,2018-12-18
441.37,21,Customer_21,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 38,Trnava,Thursday,4,1969.03,7,3094.97,83115,True,2016-05-26
108.0,41,Customer_41,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 14,Nitra,Tuesday,2,823.91,2,212.12,91586,False,2017-01-31
397.46,31,Customer_31,Small Business,Furniture,Office Furnishings,Office Furnishings Product 53,Poprad,Saturday,6,891.35,11,4370.67,87988,False,2019-04-20
398.08,31,Customer_31,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 75,Žilina,Sunday,7,162.74,18,7165.92,94000,False,2015-03-22
79.25,46,Customer_46,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 35,Košice,Monday,1,1511.71,24,1903.06,80828,False,2015-05-11
216.49,1,Customer_1,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 29,Prešov,Wednesday,3,1433.37,8,1737.9,87137,False,2016-04-13
387.04,13,Customer_13,Small Business,Furniture,Office Furnishings,Office Furnishings Product 40,Bratislava,Thursday,4,92.17,9,3491.26,99469,False,2016-08-18
104.24,48,Customer_48,Corporate,Technology,Office Machines,Office Machines Product 90,Bratislava,Monday,1,189.11,24,2495.06,98581,False,2017-11-06
267.02,3,Customer_3,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 7,Žilina,Friday,5,1396.71,21,5612.23,95017,False,2019-08-16
171.51,48,Customer_48,Home Office,Furniture,Office Furnishings,Office Furnishings Product 35,Trnava,Monday,1,1722.88,14,2397.9,91037,False,2015-11-02
328.47,10,Customer_10,Home Office,Furniture,Office Furnishings,Office Furnishings Product 92,Nitra,Saturday,6,1801.33,7,2292.13,98421,False,2016-04-30
484.65,25,Customer_25,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 55,Prešov,Sunday,7,1001.46,15,7269.75,86781,False,2016-03-20
300.66,4,Customer_4,Home Office,Furniture,Office Furnishings,Office Furnishings Product 73,Žilina,Wednesday,3,978.9,17,5102.13,82611,False,2018-03-21
395.39,11,Customer_11,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 99,Košice,Tuesday,2,1437.1,8,3167.13,97049,False,2018-11-27
227.52,16,Customer_16,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 44,Martin,Tuesday,2,1443.01,20,4559.2,80280,True,2016-10-18
276.12,17,Customer_17,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 3,Martin,Monday,1,1643.36,1,278.01,84925,False,2017-10-09
402.35,12,Customer_12,Corporate,Furniture,Office Furnishings,Office Furnishings Product 45,Žilina,Tuesday,2,1406.28,23,9263.75,92494,False,2016-07-12
458.27,13,Customer_13,Corporate,Office Supplies,Envelopes,Envelopes Product 89,Košice,Friday,5,1913.8,19,8699.67,87236,False,2017-05-26
376.09,46,Customer_46,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 38,Poprad,Saturday,6,690.71,7,2624.74,89221,False,2019-04-06
457.43,18,Customer_18,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 91,Poprad,Saturday,6,1475.94,24,10978.0,94303,False,2015-02-28
392.3,39,Customer_39,Home Office,Office Supplies,Envelopes,Envelopes Product 8,Bratislava,Tuesday,2,1078.37,11,4321.87,90364,False,2016-10-04
486.19,8,Customer_8,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 99,Trenčín,Friday,5,219.04,2,976.89,96702,False,2019-10-04
293.89,32,Customer_32,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 76,Bratislava,Friday,5,1927.86,3,883.45,96470,False,2019-11-22
46.37,5,Customer_5,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 99,Bratislava,Tuesday,2,755.64,4,190.94,86762,True,2018-05-08
173.33,47,Customer_47,Home Office,Technology,Office Machines,Office Machines Product 99,Martin,Saturday,6,1725.99,8,1386.67,91111,False,2016-07-30
479.22,34,Customer_34,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 16,Poprad,Friday,5,1768.95,7,3359.84,88965,False,2019-01-04
401.34,34,Customer_34,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 28,Poprad,Saturday,6,390.36,23,9240.42,85230,False,2016-12-24
254.0,46,Customer_46,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 48,Martin,Monday,1,1291.59,15,3814.17,93148,False,2016-06-06
194.26,9,Customer_9,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 67,Banská Bystrica,Monday,1,1988.95,1,190.65,85634,True,2018-11-05
89.73,35,Customer_35,Home Office,Technology,Office Machines,Office Machines Product 30,Košice,Monday,1,987.62,9,800.91,94505,False,2016-08-01
212.46,45,Customer_45,Small Business,Technology,Office Machines,Office Machines Product 38,Bratislava,Saturday,6,1537.69,11,2341.57,98472,False,2016-06-25
483.62,23,Customer_23,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 92,Poprad,Thursday,4,260.84,8,3877.4,96803,False,2018-02-22
473.88,39,Customer_39,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 28,Bratislava,Thursday,4,1459.31,15,7117.46,85068,False,2015-02-26
234.17,3,Customer_3,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 25,Žilina,Tuesday,2,34.88,25,5848.78,95293,False,2019-12-10
42.94,44,Customer_44,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 80,Bratislava,Monday,1,74.43,14,608.71,95154,False,2017-02-06
349.78,19,Customer_19,Home Office,Furniture,Office Furnishings,Office Furnishings Product 24,Trnava,Friday,5,1873.62,22,7692.94,86447,False,2016-06-17
454.68,29,Customer_29,Home Office,Furniture,Office Furnishings,Office Furnishings Product 43,Bratislava,Wednesday,3,629.56,19,8629.63,81561,False,2016-12-07
169.71,17,Customer_17,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 54,Poprad,Saturday,6,435.32,15,2540.96,86708,False,2018-12-22
37.29,40,Customer_40,Small Business,Technology,Office Machines,Office Machines Product 40,Trenčín,Monday,1,320.57,20,749.83,80540,False,2015-05-25
249.39,18,Customer_18,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 70,Prešov,Sunday,7,909.07,12,2992.44,92373,False,2018-02-25
433.52,30,Customer_30,Small Business,Office Supplies,Envelopes,Envelopes Product 23,Trnava,Friday,5,56.09,4,1733.88,97954,False,2018-02-09
108.84,29,Customer_29,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 58,Žilina,Thursday,4,65.21,25,2729.24,90972,False,2018-04-05
97.62,31,Customer_31,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 39,Žilina,Wednesday,3,70.87,20,1957.92,89348,False,2019-11-20
206.32,35,Customer_35,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 100,Nitra,Friday,5,1241.7,22,4537.07,86604,False,2018-09-28
